"","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"480","0","7","6","51","16",0,483886405799579,-1,7011148741166,0,762419160745451,0,522579594958619,0,"23549665846749",0,604051194251067,0,412818349425394,0,884642053262518,0,217081226081244,1
"481","1","7","9","51","16",0,493796797645195,-1,7076922549983,0,758267247953688,0,526133056166303,0,"248914659630356",0,134365429703989,0,405137735011227,0,804206994714916,0,249583700412854,0
"482","1","7","9","51","16",0,490527186333055,-1,7068173411441,0,75634740384074,0,525936308378668,0,"248239858599137",0,129670157805599,0,40362418999012,0,804571766280113,0,247925066847113,1
"483","1","7","9","51","16",0,490989849677611,-1,7037508485152,0,767469578469564,0,522779153282692,0,"235461217858559",0,608692607544927,0,416948478574185,0,871536380942235,0,220146206442916,1
"484","1","7","9","51","16",0,489985690411205,-1,703390383269,0,766846488702184,0,522764938650461,0,"235487331743496",0,608198488739689,0,416450363518463,0,874824059637378,0,219840118331866,0
"485","0","7","6","51","16",0,489990282737749,-1,7033611231912,0,766846980900594,0,522752889704194,0,"235449456374127",0,608253782871093,0,416446908796447,0,87480333731821,0,219839284239959,1
"486","1","7","9","51","16",0,489985613205442,-1,7033681884794,0,766846652765265,0,522763840780196,0,"235487185507449",0,608199056375316,0,416450414877821,0,874822282324813,0,219840088575891,1
"487","1","7","9","51","16",0,491645547871744,-1,7034973599491,0,767904479258828,0,522832009754394,0,"235564679749147",0,608903275995017,0,417488505143716,0,876803354488309,0,22089335326109,1
"488","0","7","6","51","16",0,491987439615173,-1,7037092480857,0,768054997883088,0,522790992257719,0,"235426595759156",0,609174816388094,0,41735133904445,0,871718909444363,0,220534778422896,1
"489","1","7","9","51","16",0,494028988102316,-1,6982906228992,0,758941809692483,0,522960099964045,0,"237258688241882",0,610084681818833,0,407815877303944,0,819239556483131,0,240222416130075,0
"490","1","7","9","51","16",0,490269793247935,-1,6997762332752,0,760078507771427,0,523276201055875,0,"236711134919477",0,597481803454537,0,410934804416177,0,810076810678476,0,242603477643136,0
"491","1","7","9","51","16",0,488994631365561,-1,7031253882484,0,766218776374857,0,522754494429353,0,"235507269393892",0,607698618222311,0,415945973908463,0,878133658415665,0,219532368137463,0
"492","1","7","9","51","16",0,491100391780042,-1,6995116350293,0,759913422727053,0,523265719640582,0,"236674418201975",0,596550179792014,0,410621938106869,0,807919058454461,0,242349751890938,0
"493","1","7","9","51","16",0,48692156699852,-1,7128993320438,0,765718278715362,0,525829658419724,0,"24656093714544",0,129520066608475,0,414246608087955,0,865112743477203,0,229385400920363,0
"494","1","7","9","51","16",0,489985613205442,-1,7033681884794,0,766846652765265,0,522763840780196,0,"235487185507449",0,608199056375316,0,416450414877821,0,874822282324813,0,219840088575891,1
"495","1","7","9","51","16",0,49275267611452,-1,7012321432967,0,762525825078306,0,523345258227333,0,"236696687903078",0,600442010458707,0,413214322237141,0,802608733785898,0,244181462739545,0
"496","1","7","9","51","16",0,489985613205442,-1,7033681884794,0,766846652765265,0,522763840780196,0,"235487185507449",0,608199056375316,0,416450414877821,0,874822282324813,0,219840088575891,0
"497","1","7","9","51","16",0,493817134248469,-1,7036168165184,0,768547740303864,0,522792844566573,0,"23538380984081",0,608871483192573,0,41721687847355,0,863884761036354,0,220151561864642,1
"498","1","7","9","51","16",0,489985613205442,-1,7033681884794,0,766846652765265,0,522763840780196,0,"235487185507449",0,608199056375316,0,416450414877821,0,874822282324813,0,219840088575891,0
"499","1","7","9","51","16",0,489990689265546,-1,6995087897696,0,75965783200794,0,523255881166258,0,"2366936383693",0,596896588121075,0,410453572806389,0,809867867975952,0,242195044099475,0
"500","1","7","9","51","16",0,489067343404765,-1,7075189968408,0,756201222525783,0,525828295255125,0,"248005958706449",0,128814741794114,0,403753218633142,0,794836994173176,0,247385492572409,0
"501","1","7","9","51","16",0,491990500025177,-1,6999544012914,0,760865453564279,0,52330444846936,0,"236680343311377",0,597800197644682,0,411356184848851,0,80679910489916,0,242888936698341,1
"502","0","7","8","51","16",0,487181708701685,-1,7020003484912,0,764323881795422,0,522673433261888,0,"235445660406001",0,60546980320174,0,413990778710097,0,880817709604599,0,217998454592215,0
"503","1","7","9","51","16",0,48926817429696,-1,7033693238009,0,766684975741728,0,522726203089426,0,"235427251777971",0,608475723383283,0,416526460090195,0,874758303322059,0,219862031345333,0
"504","0","7","6","51","16",0,491007988120269,-1,7032406972825,0,767363781058438,0,522828519261586,0,"235561194177072",0,608371093982961,0,416907164352187,0,879808028812685,0,220522354851865,1
"505","1","7","9","51","16",0,484985327837923,-1,6989269332024,0,756830067074286,0,523027921800654,0,"236533424444635",0,595289957475293,0,408060043871783,0,801586986803657,0,239532777948473,1
"506","1","7","9","51","16",0,496647337796296,-1,7000620592567,0,763204880698114,0,521951820875394,0,"236340498503486",0,631629183934641,0,408399557864765,0,87598002436476,0,21274071109332,1
"507","1","7","7","46","15",0,489985613212044,-1,7033681811179,0,766846652990391,0,52276382593774,0,"235487182009389",0,608199066853736,0,416450414927834,0,874822281662309,0,219840089337471,1
"508","1","7","9","51","16",0,489744213350749,-1,7005081161222,0,760689295870844,0,523287676478155,0,"236740388340669",0,599004354041606,0,411895585605151,0,809560740897178,0,243289860920562,0
"509","1","7","9","51","16",0,490484377964797,-1,6975103481639,0,756162701244133,0,522735289494784,0,"237039096732018",0,607579239243194,0,404906929378644,0,807491121951107,0,237075656112469,0
"510","1","7","9","51","16",0,486900334017175,-1,7131140714155,0,765310431679384,0,525962199159322,0,"247500259199379",0,136270948058601,0,413599842445403,0,866693568328077,0,229314043672524,1
"511","0","7","8","51","16",0,489343409090316,-1,7031727542456,0,766349820824157,0,522733383828663,0,"23546413377827",0,607738826667728,0,415969325145779,0,874297588258923,0,219388431032712,1
"512","1","7","9","51","16",0,490269899616189,-1,6997318240102,0,760078786334649,0,523274439264255,0,"236714106573076",0,597477814825725,0,410934829768522,0,810075338621701,0,242603256634888,0
"513","1","7","9","51","16",0,489948138832853,-1,7022595452364,0,766951821972116,0,520785881984671,0,"228536509896891",0,618821529831224,0,416343696855585,0,870293952773854,0,220024384350094,1
"514","1","7","9","51","16",0,490270180972881,-1,6997712430277,0,760078721960508,0,523272263040396,0,"236696355461099",0,597504006201056,0,410934292706519,0,810067512943963,0,242603668927634,1
"515","1","7","9","51","16",0,490159561819314,-1,7005794680463,0,767700298510363,0,522575344130815,0,"235324907126179",0,609967424540941,0,417358362764882,0,869844214804903,0,220314617985316,1
"516","1","7","9","51","16",0,487087172213192,-1,7001492026738,0,759047842849277,0,523181283184357,0,"236666588020615",0,597868431946111,0,410454286059057,0,807358312599153,0,241848573512292,0
"517","1","7","9","51","16",0,490989615783248,-1,7036665192593,0,767470134527771,0,522776004900261,0,"235465854779284",0,608686848998839,0,416948749353821,0,87153277853473,0,220145957849306,1
"518","1","7","9","51","16",0,497275483437251,-1,6963628657861,0,756535614267691,0,522464519230858,0,"237543906719983",0,620926475573617,0,402730918403843,0,810313470913892,0,235333119783793,0
"519","1","7","9","51","16",0,492849064957325,-1,7004495563512,0,762060090894392,0,523392401959361,0,"236797179075924",0,599316887543676,0,412855956010006,0,812183043423538,0,244411134976486,1
"520","1","7","9","51","16",0,489622603042158,-1,703441562189,0,766770476643169,0,522753815354281,0,"235482189116521",0,608323114179657,0,416450517271918,0,874507012542215,0,219796824686861,0
"521","1","7","9","51","16",0,490269917610079,-1,6998127520832,0,760078243649578,0,523277917333816,0,"236710914918369",0,597481570055713,0,410934711607753,0,810079459022679,0,242603537631702,0
"522","1","7","9","51","16",0,486806206481137,-1,697321417265,0,755688940747364,0,523058794150959,0,"236522832146908",0,591802868330742,0,406104772138093,0,807451995614955,0,238435900401517,0
"523","1","7","9","51","16",0,489985593462344,-1,7033674145523,0,766846781861755,0,52276149583063,0,"235478115961232",0,608212811774361,0,416450256285573,0,874816420286247,0,219840309503109,0
"524","1","7","9","51","16",0,491627333226029,-1,699966129248,0,760789593756803,0,52329364027243,0,"236685665223295",0,597909551497867,0,411356616740666,0,806485497325365,0,242845332062207,0
"525","1","7","9","51","16",0,492132953535463,-1,7195344457344,0,761697383029571,0,528253044334061,0,"259298750770725",0,206312880680932,0,404258249766731,0,858014466692487,0,232504137684929,1
"526","1","7","9","51","16",0,489985613205442,-1,7033681884794,0,766846652765265,0,522763840780196,0,"235487185507449",0,608199056375316,0,416450414877821,0,874822282324813,0,219840088575891,1
"527","0","7","6","51","16",0,487929987374043,-1,6994993257988,0,758778871661219,0,523225142571003,0,"236722851464001",0,596631960975138,0,410102173858132,0,813467882013624,0,241971638522744,0
"528","0","7","8","51","16",0,488129857231603,-1,699933285299,0,760632739671452,0,52211157510261,0,"235739529555114",0,615435265769052,0,408159650719651,0,871851951195299,0,212401172511209,0
"529","1","7","9","51","16",0,49034885848413,-1,7033103916485,0,766922726319784,0,522774141763327,0,"235490835971751",0,608076680486112,0,416450145550089,0,875138009793941,0,219883345075101,0
"530","0","7","6","51","16",0,489358565694562,-1,699046209333,0,759317487869678,0,523322179092583,0,"236833342969376",0,59655147894197,0,41044097707362,0,822347617319512,0,242771096052206,0
"531","0","7","6","51","16",0,47981592244552,-1,6964594378003,0,751801641226969,0,522892796132955,0,"236511831293455",0,589430491064846,0,403276461326428,0,815269493052829,0,236112106365391,0
"532","1","7","9","51","16",0,489705778995111,-1,7029003091683,0,76642728480727,0,522737081248795,0,"235480961052815",0,607599932619345,0,415969891866415,0,874605483051848,0,219431089963796,1
"533","1","7","9","51","16",0,497760698173013,-1,7015736299476,0,765589652813711,0,523603548504044,0,"236931619159517",0,602419006949777,0,416126758552638,0,815640806878062,0,24751402863412,0
"534","1","7","9","51","16",0,487159013586996,-1,7019091651058,0,764537599019329,0,522542872878288,0,"235333247141312",0,60600588108221,0,41399305816218,0,863682479255828,0,217137264420266,1
"535","1","7","9","51","16",0,489985624596185,-1,7033683621178,0,766846622539362,0,522764382060091,0,"235489288622801",0,608195863366069,0,41645044758012,0,874823649529104,0,219840034912336,0
"536","1","7","9","51","16",0,489994712549878,-1,707602275819,0,756907139826288,0,525965822673784,0,"248388024780267",0,130688931731158,0,40450383319931,0,804253436394088,0,248602929308059,1
"537","0","3","10","51","16",0,494645164809456,-1,7039509442751,0,769754280851738,0,522871693233099,0,"235492355687906",0,610437540126841,0,41873000532556,0,869208328444113,0,221677137760503,0
"538","1","7","9","51","16",0,490269919177071,-1,6998226556643,0,760078216184744,0,523277809301846,0,"236707169734385",0,597487128621975,0,410934619498699,0,810078078134332,0,242603641169331,0
"539","1","7","9","51","16",0,487849659303322,-1,6970578464737,0,754509832853847,0,52262633472732,0,"236968629663978",0,606407313721323,0,403458042828163,0,805321763099365,0,23563488694716,0
"540","1","7","9","51","16",0,491623721889486,-1,7039335572521,0,767977118968556,0,522804138381642,0,"23546721740343",0,60922682301077,0,417352615953443,0,871442668219738,0,220490914494201,1
"541","1","7","9","51","16",0,489985728552007,-1,7033601975908,0,76684671992324,0,522763164132426,0,"235485969901043",0,60820093170499,0,416450324987469,0,874821074051682,0,219840051765594,0
"542","1","7","9","51","16",0,490054069740133,-1,7113475186699,0,763729480394187,0,525460673910709,0,"24730039678731",0,133039497220494,0,409921091015687,0,865465093735424,0,225682218368299,1
"543","0","7","4","51","16",0,488994542125184,-1,7031016113491,0,766218962416565,0,52275320908013,0,"235506164176848",0,607700683206904,0,415946008146423,0,878131264789925,0,219532357234685,1
"544","1","7","9","51","16",0,490426294164979,-1,7111795441635,0,763982496980279,0,525412571361056,0,"246895591781375",0,130101074624726,0,410201294949475,0,865093382017745,0,225756466897694,1
"545","1","7","9","51","16",0,489985613205442,-1,7033681884794,0,766846652765265,0,522763840780196,0,"235487185507449",0,608199056375316,0,416450414877821,0,874822282324813,0,219840088575891,0
"546","1","7","9","51","16",0,484452722693567,-1,6982617760058,0,755871125189212,0,52305401363546,0,"236596062066087",0,593750924818677,0,407132646165727,0,810070191826783,0,239199816830283,0
"547","1","7","9","51","16",0,490269347247263,-1,6994687185892,0,76008071381125,0,523262321488742,0,"236709972911758",0,597488073437832,0,410935103348706,0,810054413152081,0,242602778114947,1
"548","0","7","8","51","16",0,492859741818759,-1,7011089200889,0,764525135997064,0,52234902491847,0,"235935711195754",0,619289833513315,0,411844598525924,0,878553785840383,0,21593990722053,1
"549","1","7","9","51","16",0,490404500659259,-1,7113976577373,0,763564047915182,0,525548453596105,0,"247859354385389",0,13702772293039,0,409537695701814,0,866715186035224,0,225683248856252,0
"550","1","7","9","51","16",0,483999117115594,-1,6981100523751,0,756187243923348,0,523007628858002,0,"236635915685749",0,594587175069852,0,407716887903357,0,806102705264821,0,239438935230122,1
"551","1","7","9","51","16",0,488994543605786,-1,7030997515008,0,766218958990984,0,52275339136376,0,"235507514836834",0,607698650240281,0,415946037337128,0,878131919918528,0,219532321381566,0
"552","1","7","9","51","16",0,489985613205442,-1,7033681884794,0,766846652765265,0,522763840780196,0,"235487185507449",0,608199056375316,0,416450414877821,0,874822282324813,0,219840088575891,0
"553","0","7","8","51","16",0,486859602343231,-1,7014889655184,0,760128803086882,0,523193010209967,0,"236661279836678",0,600118989413776,0,411900788215314,0,802954107742683,0,242746312208975,0
"554","1","7","9","51","16",0,485098566654504,-1,6982005815714,0,756550144285838,0,523172738333366,0,"23674839984491",0,594474870386326,0,407919475649452,0,822372159790854,0,240457240871841,0
"555","1","7","9","51","16",0,49021707168047,-1,7108285295981,0,763145877226342,0,525393745849315,0,"247108592169183",0,132161392867751,0,408970726856166,0,860761237627403,0,224663982351717,0
"556","1","7","9","51","16",0,489916434948015,-1,6999063356966,0,759990679415103,0,523273048498095,0,"236719905280619",0,597534424850277,0,411011303244517,0,810383258779896,0,242667379187055,0
"557","1","7","9","51","16",0,491564811656975,-1,7039024128281,0,768246628630964,0,522844458463657,0,"23556955225542",0,609618278878596,0,417968681785496,0,876703132448686,0,221259203363825,1
"558","1","7","9","51","16",0,490269786230729,-1,6997740221517,0,760078522303529,0,523276125172812,0,"236711251872442",0,597481660436742,0,410934811602923,0,810076718272629,0,2426034712985,0
